"Time","Traffic In","Traffic Out"
2020-02-21 00:00:00,143841680,1874400872
2020-02-22 00:00:00,107110560,1504611568
2020-02-23 00:00:00,131036440,1707261984
2020-02-24 00:00:00,198675248,2109005848
2020-02-25 00:00:00,218821840,2213094184
2020-02-26 00:00:00,201901536,2165329984
2020-02-27 00:00:00,223162736,2179311104
2020-02-28 00:00:00,153016632,1914124864
2020-02-29 00:00:00,140503048,1592192992
2020-03-01 00:00:00,145257680,1828087760
2020-03-02 00:00:00,193515880,2186312864
2020-03-03 00:00:00,212604680,2366662088
2020-03-04 00:00:00,204244504,2129698872
2020-03-05 00:00:00,226688704,2090398752
2020-03-06 00:00:00,261376208,1902088160
2020-03-07 00:00:00,155064000,1653449264
2020-03-08 00:00:00,162577960,1723173000
2020-03-09 00:00:00,210975744,2152522256
2020-03-10 00:00:00,217949472,2793470528
2020-03-11 00:00:00,207535792,2622670816
2020-03-12 00:00:00,224992424,2375114488
2020-03-13 00:00:00,198936016,2103398304
2020-03-14 00:00:00,129878072,1685156280
2020-03-15 00:00:00,139217360,1799504776
2020-03-16 00:00:00,204860192,2158060792
2020-03-17 00:00:00,237536552,2012623032
2020-03-18 00:00:00,221572488,1695250984
2020-03-19 00:00:00,198423880,1447459408
2020-03-20 00:00:00,177512048,1183470384
2020-03-21 00:00:00,121770216,802707560
2020-03-22 00:00:00,123793448,726002528
2020-03-23 00:00:00,183046064,704180368
2020-03-24 00:00:00,174655056,616638504
2020-03-25 00:00:00,183078296,583619952
2020-03-26 00:00:00,185309416,542199888
2020-03-27 00:00:00,161024232,530490192
2020-03-28 00:00:00,102487928,423439376
2020-03-29 00:00:00,98198448,417987112
2020-03-30 01:00:00,139412760,462942648
2020-03-31 01:00:00,102071032,444261624
2020-04-01 01:00:00,107205848,454097960
2020-04-02 01:00:00,104104168,428537968
2020-04-03 01:00:00,110667520,399004608
2020-04-04 01:00:00,39443416,355902616
2020-04-05 01:00:00,36785080,346547432
2020-04-06 01:00:00,59013088,338790944
2020-04-07 01:00:00,57247800,382051552
2020-04-08 01:00:00,62890584,371510616
2020-04-09 01:00:00,53490592,319171760
2020-04-10 01:00:00,118490248,303788256
2020-04-11 01:00:00,146408096,339208264
2020-04-12 01:00:00,147957784,312010584
2020-04-13 01:00:00,110171000,315739400
2020-04-14 01:00:00,112132768,429245080
2020-04-15 01:00:00,107746968,443105960
2020-04-16 01:00:00,111178440,392331080
2020-04-17 01:00:00,105899968,401471640
2020-04-18 01:00:00,58662192,342961392
2020-04-19 01:00:00,47349288,306511920
2020-04-20 01:00:00,131850136,415031344
2020-04-21 01:00:00,128352656,399649472
2020-04-22 01:00:00,126194584,409555160
2020-04-23 01:00:00,169415840,412712280
2020-04-24 01:00:00,166939088,360547904
2020-04-25 01:00:00,110674008,314063448
2020-04-26 01:00:00,82634848,292580080
2020-04-27 01:00:00,123174440,349894128
2020-04-28 01:00:00,150717280,412443856
2020-04-29 01:00:00,132224992,443303256
2020-04-30 01:00:00,133202712,447599088
2020-05-01 01:00:00,120150696,416879496
2020-05-02 01:00:00,64471624,335738120
2020-05-03 01:00:00,63468128,388897504
2020-05-04 01:00:00,132030872,388815688
2020-05-05 01:00:00,124882952,403589648
2020-05-06 01:00:00,122368536,424543512
2020-05-07 01:00:00,127044200,405848552
2020-05-08 01:00:00,70919480,359586224
2020-05-09 01:00:00,63372888,347025440
2020-05-10 01:00:00,66585376,334308184
2020-05-11 01:00:00,124235256,398662656
2020-05-12 01:00:00,127025560,405899272
2020-05-13 01:00:00,127922704,433972416
2020-05-14 01:00:00,118332880,419834184
2020-05-15 01:00:00,108354720,403576984
2020-05-16 01:00:00,47044248,333590224
2020-05-17 01:00:00,53282104,302032928
2020-05-18 01:00:00,124577576,357290856
2020-05-19 01:00:00,122027792,404570224
2020-05-20 01:00:00,113081536,353251856
2020-05-21 01:00:00,119336200,371702576
2020-05-22 01:00:00,105181880,347813000
2020-05-23 01:00:00,43100544,258053200
2020-05-24 01:00:00,41932232,266084448
2020-05-25 01:00:00,49255800,259869168
2020-05-26 01:00:00,97894160,332678336
2020-05-27 01:00:00,114256280,364652800
2020-05-28 01:00:00,109789752,386472752
2020-05-29 01:00:00,94457024,341073792
2020-05-30 01:00:00,34143544,265173512
2020-05-31 01:00:00,35369928,279085240
2020-06-01 01:00:00,121322800,388264640
2020-06-02 01:00:00,108076120,392476416
2020-06-03 01:00:00,114201472,381689016
2020-06-04 01:00:00,108968608,405394136
2020-06-05 01:00:00,94450984,410730368
2020-06-06 01:00:00,38742272,339026408
2020-06-07 01:00:00,52826592,275912456
2020-06-08 01:00:00,139457136,323293944
2020-06-09 01:00:00,144077232,360074184
2020-06-10 01:00:00,153604224,401770624
2020-06-11 01:00:00,155427488,438810240
2020-06-12 01:00:00,125530736,349732168
2020-06-13 01:00:00,57958088,237801208
2020-06-14 01:00:00,62296704,193204200
2020-06-15 01:00:00,107232864,289197824
2020-06-16 01:00:00,97315864,316531544
2020-06-17 01:00:00,112965840,295928240
2020-06-18 01:00:00,113964232,305384464
2020-06-19 01:00:00,95782592,424043096
2020-06-20 01:00:00,25647008,244820408
2020-06-21 01:00:00,21839824,176463416
2020-06-22 01:00:00,90990256,260441216
2020-06-23 01:00:00,95366224,299547256
2020-06-24 01:00:00,112725288,284102128
2020-06-25 01:00:00,94693624,279954264
2020-06-26 01:00:00,85571152,283801928
2020-06-27 01:00:00,25169944,210568408
2020-06-28 01:00:00,24076848,167362664
2020-06-29 01:00:00,90764840,238263064
2020-06-30 01:00:00,101666376,249293888
2020-07-01 01:00:00,105762064,277546952
2020-07-02 01:00:00,99107200,272303960
2020-07-03 01:00:00,0,0

